tweet_id,username,verified,followers,created_at,tweet_text,reply_to_user,reply_to_tweet,platform,quoted,retweeted,likes,retweets,user_location
934572402494799873,onlyconnect71,False,93,2017-11-25 23:59:58,RT @Undercover_mole: The 7th YouGov poll that has give Remain a lead and shows that people are regretting the decision to leave the EU. It'…,,,Twitter for iPad,False,False,0,200,Yorkshire
934572382789996546,turks22,False,2798,2017-11-25 23:59:54,RT @AdamRamsay: The DUP say their secret £435k came from Unionist donors. So I investigated all the big ones. Here's what I found: https://…,,,Twitter for iPad,False,False,0,1076,Lake District
934572381338824705,HackettTom,False,2240,2017-11-25 23:59:53,RT @JoRichardsKent: “One senior Government source claimed the [Legatum] institute had ‘staged a soft coup via Johnson and Gove’ and that ci…,,,Twitter for iPad,False,False,0,320,EU
934572380755824645,petermcqu,False,162,2017-11-25 23:59:53,RT @Otto_English: This is disturbing  https://t.co/XKBpLIw5qP,,,Twitter Web Client,False,False,0,92,Uk
934572378574807041,R3Cooper,False,419,2017-11-25 23:59:53,RT @mikegalsworthy: Brexit doesn't work as advertised - it's a bust product. So let's take it back to the shop and say no thanks. https://t…,,,Twitter for iPad,False,False,0,2044,"Coniston, England"
934572360451190784,xenopoesis3,False,1504,2017-11-25 23:59:48,"RT @EmilTschepp: “#Brexit has fucked everything up""
https://t.co/fpufo1YLRr",,,Twitter Lite,False,False,0,2,Manchester
934572356340715520,AnthonyMortlock,False,175,2017-11-25 23:59:47,@jeremycorbyn @UKLabour BREXIT.Theres now so much bad news affecting working people along with proof that the leave… https://t.co/NGZQLxl4l4,jeremycorbyn,934462952958083073,Twitter for iPad,False,False,0,0,
934572355233435649,MarkPendleton,False,231,2017-11-25 23:59:47,"RT @chopking: So by my reckoning, we should be ready to see if the democratic will of the people has changed regarding Brexit, 763 days aft…",,,Twitter for iPad,False,False,0,1,"Cardiff, Wales"
934572349596323840,heidiEC5,False,5311,2017-11-25 23:59:46,"RT @DanielJHannan: The most vocal Remainers in my timeline operate a simple algorithm. 
Good news: ""WE. HAVEN'T. LEFT. YET. YOU. MORONS.""
B…",,,Twitter for Android,False,False,0,590,No Lists Please. 
934572347402653696,RealityUK_2016,False,1729,2017-11-25 23:59:45,RT @Far_Right_Watch: Best. #Brexit. Cartoon. Ever. :-) https://t.co/Xtl2vZAeBb,,,Twitter Web Client,False,False,0,302,London
934572342059159553,sql_le,False,214,2017-11-25 23:59:44,"RT @infobeautiful: UK now heading for a ""Canadian #Brexit"". What's that?
https://t.co/3a2TeTgyVL https://t.co/szW5j7T4Qs",,,Information Service Provider58,False,False,0,121,Global
934572329170079745,annkane20,False,451,2017-11-25 23:59:41,"RT @guardiannews: Vote Leave donations: the dark ads, the mystery ‘letter’ – and Brexit’s online guru https://t.co/2AsHEzER6o",,,Twitter Lite,False,False,0,31,
934572327211294722,NancyKe71102175,False,326,2017-11-25 23:59:40,RT @StrongerStabler: A leaked report says that internal chaos in Theresa May’s Government is seriously undermining the Brexit negotiations.…,,,Twitter for Android,False,False,0,178,United Kingdom
934572321364377600,PLeisupe,False,20,2017-11-25 23:59:39,RT @ChrisChrisatrdg: I wonder how long it will take for the BBC to report this change in views on Brexit! https://t.co/GDDctRCKci,,,Twitter for Android,True,False,0,4,
934572320508825601,GrumpyEngland,False,573,2017-11-25 23:59:39,Yep... It was fuck all to do with the Russians. #brexit  https://t.co/Y4TLKH6qm3,,,Talon Android,True,False,0,0,Kekistan
934572319330234368,RogerXMathew,False,328,2017-11-25 23:59:39,"RT @LadyDurrant: #BREXIT will hurt Brussels more than the UK, a German MEP has admitted in a crushing blow to supposed European Union solid…",,,Twitter for iPad,False,False,0,56,
934572318235521024,gcollinsgalway,False,953,2017-11-25 23:59:38,"RT @IrishTimesBiz: Another Brexit problem: airlines risk losing flying rights
https://t.co/LDlwpaXLRz",,,Twitter for iPhone,False,False,0,19,Galway🔄Glasgow🔄Leipzig
934572312472489985,LauraWares,False,113,2017-11-25 23:59:37,"RT @rackandrule: So @LouiseMensch has said because of Russian interference, #brexit could be nullified. @davidallengreen an expert in this…",,,Twitter for Android,False,False,0,25,
934572312434827265,C0mfortablyNum6,False,296,2017-11-25 23:59:37,"RT @Far_Right_Watch: .@LPerrins : ""Fact: people voted #Brexit to leave EU to re-establish sovereignty""

Nope. Their was one clearly documen…",,,Twitter Web Client,False,False,0,40,UK
934572312019587072,MarieAnnUK,False,54177,2017-11-25 23:59:37,Looks like we're gonna need another referendum &amp; some new Brexidiots bc some of the old ones are gonna be in jail. https://t.co/bJaV27aJON,,,Twitter Web Client,False,False,116,76,"DORSET, EU."
934572299713466369,rae2121,False,825,2017-11-25 23:59:34,RT @InLimboBrexit: Life in Brexit Britain. https://t.co/EjUbNx0MH7,,,Twitter Web Client,False,False,0,284,"Shropshire/Ano Syros, Greece"
934572284135735297,jonskewes,False,771,2017-11-25 23:59:30,RT @DrRoyBailey: Irish warn Theresa May: change course or risk Brexit chaos https://t.co/qnINfQbnmW,,,Twitter for iPad,False,False,0,3,London
934572278821552130,chrisk_hw,False,586,2017-11-25 23:59:29,"RT @Scientists4EU: Thanks, muppets. It’s this ‘clean break’ talk that’s fracturing our Single Market into UK vs EU and driving our pharma &amp;…",,,Twitter for iPad,True,False,0,245,United Kingdom
934572275961090054,GrantWP,False,370,2017-11-25 23:59:28,"RT @StephenMangan: It’s started. Who’s to blame for the negative effects of Brexit? Those who voted against it, of course! #horseshit https…",,,Twitter for iPhone,False,False,0,2210,Brighton
934572270265257986,RogerXMathew,False,328,2017-11-25 23:59:27,"RT @RedHotSquirrel: The stench of betrayal...  Leaked papers reveal transitional deal conditional on accepting new EU rules.

https://t.co/…",,,Twitter for iPad,False,False,0,395,
934572270248452096,GreenGrounded,False,7333,2017-11-25 23:59:27,RT @Far_Right_Watch: Best. #Brexit. Cartoon. Ever. :-) https://t.co/Xtl2vZAeBb,,,Twitter for iPhone,False,False,0,302,"Neuston, Chester, England, UK"
934572259611623424,TomABacon,False,390,2017-11-25 23:59:24,Here's the full piece from the Mail. /13 https://t.co/3FmWIkxnJs,TomABacon,934571988420612096,Twitter Web Client,False,False,0,0,"North West, England"
934572255824220162,Maria20131967,False,542,2017-11-25 23:59:23,RT @TheresaMEP: The latest post-budget data is now showing that the true cost of Brexit is likely to be at least £72billion a year by 2022.…,,,Twitter Web Client,False,False,0,1236,Earth🌍
934572254301773825,kath21_field,False,604,2017-11-25 23:59:23,RT @dan63uk: We all know what EU fear most from Brexit - a large off-shore world-facing free trading low-tax economy on their doorstep - wh…,,,Twitter for iPhone,False,False,0,4,
934572251697111040,MaraudingWinger,False,2368,2017-11-25 23:59:22,"RT @DominicRaab: Either Polly is wrong, or it’s another Corbyn Con ... ? https://t.co/DjTnaT2Ji2",,,Twitter Web Client,False,False,0,14,
934572244172443648,Steven__Coats,False,82,2017-11-25 23:59:21,"RT @tradedealwatch: There's no such thing as ""default to WTO"" if UK walks away with ""No deal"" from Brexit. WTO needs negotiation too. 

Aus…",,,Twitter for Android,False,False,0,279,Walled Lake 248 
934572233678315520,Hubblebubble8,False,102,2017-11-25 23:59:18,"RT @BrexitBin: Do not believe this article.
At best, it's wishful thinking.
At worst,  it's another cynical lie intended yet again to paint…",,,Twitter for Android,False,False,0,140,
934572233183449093,essexoldbird,False,1691,2017-11-25 23:59:18,"RT @Doozy_45: BREXIT: Johnson &amp; Johnson pulls plan for UK research centre, after concerns over the economy / #Brexit #StopBrexit https://t.…",,,Twitter for Android,False,False,0,122,"Near Colchester, as in United"
934572230331179008,C0mfortablyNum6,False,296,2017-11-25 23:59:17,Where are those 58 #Brexit impact statements @DavidDavisMP?,,,Twitter Web Client,False,False,1,0,UK
934572227508559872,Gordy_Mc1ntosh,False,772,2017-11-25 23:59:17,RT @hendopolis: MAIL ON SUNDAY: Putin link to Boris and Gove Brexit ‘Coup’ #tomorrowspaperstoday https://t.co/k2NQ61oaay,,,Twitter for Android,False,False,0,522,
934572225138778112,GreenGrounded,False,7333,2017-11-25 23:59:16,"RT @DarranMarshall: 🇮🇪 🇪🇺🇬🇧 
Sunday’s #DailyTelegraph cartoon.  #brexit #ireland https://t.co/N4ElRGTi9s",,,Twitter for iPhone,False,False,0,10,"Neuston, Chester, England, UK"
934572224123633664,GreenKeithMEP,True,10805,2017-11-25 23:59:16,"RT @WhyToVoteGreen: Mail on Sunday front page:

Putin's link to Boris and Gove's Brexit 'coup' revealed 

The whiff of dodgy Russian oil/ga…",,,Twitter for iPhone,False,False,0,22,South East/Brussels
934572223272189952,ID19561029,False,54,2017-11-25 23:59:16,RT @AlbertoNardelli: Cracking Mail on Sunday story about Legatum’s influence on the UK government https://t.co/c8YDHDFWZB,,,Twitter Lite,False,False,0,48,
934572221229666304,AndersAberdeen,False,900,2017-11-25 23:59:15,"Oh, piss aff! “I thought I’d put in a protest vote”. Seriously? That’s a special kind of stupid.  https://t.co/9og1blAPiD",,,Twitter for iPhone,False,False,2,1,"Aberdeen, Scotland"
934572211075256330,LiveEUDebate,False,24506,2017-11-25 23:59:13,"RT @rocciabella: If you voted leave but now, in light of the financial data, wished you had voted remain then join us. You are not alone. T…",,,Live EU Debate,False,False,0,35,UK
934572207296086016,wilsoniana,False,124,2017-11-25 23:59:12,"When newspapers propagate fake news, it needs to be called out. The Guardian deliberately misled its leaders over a… https://t.co/7QvSXqCKso",,,Twitter Web Client,False,False,0,0,United Kingdom
934572194377687040,GaieSebold,False,485,2017-11-25 23:59:09,"RT @GuitarMoog: According to @resfoundation's analysis of @OBR_UK forecasts, Brexit will cost £72bn a year in lost GDP by 2022. 

For persp…",,,Twitter for Android,False,False,0,326,
934572191252873222,kak737,False,52,2017-11-25 23:59:08,"RT @Scientists4EU: Johnson &amp; Johnson pulls plan for UK research centre... citing political &amp; economic weakness caused by Brexit, concerns o…",,,Twitter for iPhone,False,False,0,2493,"Dundee, Scotland"
934572189709463553,patrickseurre,False,207,2017-11-25 23:59:08,"RT @SarahLudford: 'opposition to Brexit is hardening among remainers - according to YouGov, the number who believed Ref result should be ho…",,,Twitter for Android,False,False,0,18,
934572182541303809,iainpdooley,False,888,2017-11-25 23:59:06,"@hiltonholloway But apparently that’s cool. Meanwhile, people are losing their shit over Brexit, so far, only costi… https://t.co/yQNO7B2eci",hiltonholloway,934563195494289408,Twitter for iPad,False,False,1,0,UK
934572173242650624,WilliamMcGowa15,False,477,2017-11-25 23:59:04,£72 BILLION: The cost of Brexit is already turning Britain into a second-rung nation https://t.co/Wfr1PEVp5w via @,,,Twitter for iPad,False,False,1,1,Belfast
934572168024817664,angrydachshund,False,223,2017-11-25 23:59:03,"RT @JolyonMaugham: Now, the brilliant @AdamRamsay and @PeterKGeoghegan have uncovered that the Electoral Commission appears to have levied…",,,Twitter Web Client,False,False,0,194,
934572163461500929,Hubblebubble8,False,102,2017-11-25 23:59:01,"RT @_SSTIE: Australia opposes UK at WTO = another Brexit fantasy shattered
https://t.co/1rDMyMgq4p
Other countries are also opposed to allo…",,,Twitter for Android,False,False,0,24,
934572163448868865,Pt2537,False,1103,2017-11-25 23:59:01,RT @annaturley: These are the people driving Brexit. How is this ‘taking back control’? Putin's link to Boris and Gove's Brexit 'coup' reve…,,,Twitter for Windows Phone,False,False,0,12,Hampshire
934572160785543168,Garrett_SH1,False,7,2017-11-25 23:59:01,RT @MelissaJPeltier: @LouiseMensch @john_mcguirk @EmmaKennedy @pacarnahan @PutinRF Facing the fact that Brexit vote was compromised but sti…,,,Twitter Lite,False,False,0,21,
934572158319251456,Dr_Aust_PhD,False,2253,2017-11-25 23:59:00,RT @InLimboBrexit: Life in Brexit Britain. https://t.co/EjUbNx0MH7,,,Twitter for Android,False,False,0,284,Northern England
934572156817629185,kiltmonkey,False,375,2017-11-25 23:59:00,"@garbage Well, this is the same government that think the UK will come out okay after Brexit...",garbage,934560145459134466,Twitter Web Client,False,False,2,0,"Vancouver, Canada"
934572146864648192,ElTheochari,False,854,2017-11-25 23:58:57,RT @DVATW: I don’t WANT a deal with this mob. WALK AWAY. https://t.co/JQ898g1K71,,,Twitter Web Client,False,False,0,193,Greece Athens  Rhodes
934572144624832514,duckanddodge,False,2086,2017-11-25 23:58:57,RT @Independent: Arlene Foster tells EU: 'Northern Ireland does not want to be part of the customs union' https://t.co/BaMKMOm08T,,,Twitter for iPhone,False,False,0,38,"County Antrim, Ireland. "
934572143345627138,MarkPendleton,False,231,2017-11-25 23:58:57,RT @DavidLammy: Just a reminder that this was 17 days ago. 3 week deadline for publication of Brexit impact studies is next Tuesday. https:…,,,Twitter for iPad,False,False,0,1079,"Cardiff, Wales"
934572136085250050,PLeisupe,False,20,2017-11-25 23:58:55,"RT @Scientists4EU: Johnson &amp; Johnson pulls plan for UK research centre... citing political &amp; economic weakness caused by Brexit, concerns o…",,,Twitter for Android,False,False,0,2493,
934572132163555328,GreenGrounded,False,7333,2017-11-25 23:58:54,RT @J_amesp: Possibly THE BEST Brexit cartoon you will ever see: https://t.co/yETI5NEqS8,,,Twitter for iPhone,False,False,0,579,"Neuston, Chester, England, UK"
934572125184299008,NancyKe71102175,False,326,2017-11-25 23:58:52,RT @Undercover_mole: Guess who has been accused of working with the Russians? A must read with your breakfast tomorrow to get the dirt on B…,,,Twitter for Android,False,False,0,244,United Kingdom
934572120507670529,antsty,False,646,2017-11-25 23:58:51,"RT @JimMFelton: ""The pound fell off a fucking cliff today because Carol from Worcester doesn't believe in Brexit hard enough. Carol, who wa…",,,Twitter for Android,False,False,0,2007,
934572115545788416,AndyCSheppard,False,460,2017-11-25 23:58:50,RT @mikegalsworthy: Still waiting for them 58 Brexit reports @DavidDavisMP... https://t.co/3iVX3HRu8T,,,Twitter for Android,False,False,0,1219,
934572108675452928,Dotwittling2,False,109,2017-11-25 23:58:48,ADD MY NAME - UK Government: Cancel Brexit and stay as Full Member of EU. - Sign the Petition! https://t.co/yfwgxr1XfI via @UKChange #FBPE,,,Twitter for iPad,False,False,0,0,
934572105953435648,fergusonjanette,False,720,2017-11-25 23:58:48,"RT @DanielJHannan: The most vocal Remainers in my timeline operate a simple algorithm. 
Good news: ""WE. HAVEN'T. LEFT. YET. YOU. MORONS.""
B…",,,Twitter Web Client,False,False,0,590,"Northern Ireland, United Kingd"
934572096579088385,mcbogwirtell,False,2046,2017-11-25 23:58:45,RT @londonmandy1: An employer in the life sciences sector said it has already pushed the button on its contingency plans - at significant e…,,,Twitter for Android,False,False,0,97,Scotland
934572093806702592,shoralotus,False,113,2017-11-25 23:58:45,"RT @EmilyThornberry: .@guardian published a long interview with me by Decca Aikenhead today. 
Cats, council housing, sexism, choirs, selfie…",,,Twitter for iPad,False,False,0,408,
934572092644831233,BAinDiplomacy,False,930,2017-11-25 23:58:45,"Ivan Rogers: ""The internal market is an extraordinarily complex international law construct that simply doesn’t wor… https://t.co/q4svhN62XG",,,Twitter for iPhone,False,False,0,0,London
934572091189399553,GuyLWilson,False,55,2017-11-25 23:58:44,"RT @BrexitBin: Is the UK a broken society?
- Yes.
Did frustration cause many people to vote Brexit?
- Yes.
Will Brexit solve the problems?…",,,Twitter for iPhone,False,False,0,709,
934572090514182147,Hubblebubble8,False,102,2017-11-25 23:58:44,RT @Frances_Coppola: Obviously. https://t.co/376bGrE686,,,Twitter for Android,True,False,0,9,
934572088853229571,Absz_24,False,263,2017-11-25 23:58:44,"RT @faisalislam: Confirmed new location for 900 strong European Medicines Agency EU-wide regulator is Amsterdam, relocated from London beca…",,,Twitter for Android,True,False,0,1260,LDN.
934572082045825024,staringatclouds,False,832,2017-11-25 23:58:42,RT @Independent: Australia condemns UK's post-Brexit trade plan as 'not acceptable'  https://t.co/bhwt6RVjy7,,,Twitter for Windows,False,False,0,56,
934572081127350273,J_hend98,False,262,2017-11-25 23:58:42,@DPJHodges @Mcdaiderator @JackOMoore_ Perhaps the more likely result will be government seeing a chance change the… https://t.co/COsp5sPd23,DPJHodges,934569260868829186,Twitter Lite,False,False,0,0,England
934572077901893633,petehorton,False,384,2017-11-25 23:58:41,@LegatumInst @danny__kruger So you're now attempting to suggest Brexit is going to foster a new dawn for social hou… https://t.co/8eAiDJPAnM,LegatumInst,933736045581127680,Twitter Lite,False,False,1,0,
934572076593287169,SophieLyddon,False,82,2017-11-25 23:58:41,RT @mk1969: PUTIN THE BOOT IN - Why Russia is working so hard for a Hard Brexit - by @LiamByrneMP in this week’s @TheNewEuropean - on sale…,,,Twitter for iPhone,False,False,0,31,
934572069282447360,DjRedBroad,False,322,2017-11-25 23:58:39,RT @ProfBrianCox: Brexit policy now being driven by a small number of special interest groups (I include the DUP) and around 30 or 40 fanat…,,,Twitter for iPhone,True,False,0,3412,Marina del Rey
934572068506611712,mina_el_naguib,False,1349,2017-11-25 23:58:39,"RT @trishgreenhalgh: Extend to fruit pickers, plumbers, decorators and cleaners and we may  just be able to survive Brexit.
https://t.co/CF…",,,Twitter for iPhone,True,False,0,3,UK
934572062844313600,johnspicer3,False,351,2017-11-25 23:58:37,"RT @valerieiles: It's not democracy, it's history. Athenian democracy: discuss an issue until you understand it well enough to reach agreem…",,,Twitter for iPad,True,False,0,3,
934572062773010432,NormaFerrie,False,884,2017-11-25 23:58:37,RT @MirrorPolitics: 'All planes between UK and Europe could be grounded if there's no Brexit deal' https://t.co/BtYgeNgGaf https://t.co/gnf…,,,Twitter for iPhone,False,False,0,32,"Derby, England"
934572060570980353,patrickseurre,False,207,2017-11-25 23:58:37,RT @chrisdeerin: Not coming round to Brexit. Not making my peace with it. Every day I grow to loathe it more. My lip curls and my heart gro…,,,Twitter for Android,False,False,0,3932,
934572043638595586,jacquep,False,5352,2017-11-25 23:58:33,"@SharonV777 You said about EU money being other people money. Well, UK taxes are other people money including mine.… https://t.co/wfHDcLSHdS",SharonV777,934570430035308544,Twitter for Android,False,False,1,2,"North Yorkshire, UK"
934572038349496321,RegLevy,False,1146,2017-11-25 23:58:32,RT @mickmoran: It's actually quite inconceivable that the #brexit vote was not influenced given what we now know about #US presidential ele…,,,Twitter for iPhone,False,False,0,83,the Internet
934572037967876096,zlatin_zlatev,False,324,2017-11-25 23:58:32,RT @SoVeryBrexit: In #Brexit Britain every Friday is Black Friday. (via @davidschneider) https://t.co/BuhaDv4mvO,,,Twitter for Android,False,False,0,24,You're here
934572036508274688,dalejosephrowe,False,686,2017-11-25 23:58:31,"RT @the_ecologist: RT: UE: ""Climate change is much greater threat to Britain than Brexit and it'll dominate politics for decades to come"" h…",,,Twitter for iPhone,False,False,0,7,Montreuil  Paris  Edinburgh
934572036403449856,jennywoolf,False,994,2017-11-25 23:58:31,"RT @SarahRosemary3: @MSmithsonPB ""One senior Government source claimed the institute had ‘staged a soft coup via Johnson and Gove’ and that…",,,Twitter Lite,False,False,0,5,"London, England (usually)"
934572036025962497,SamanthaPepys,False,311,2017-11-25 23:58:31,RT @DavidLammy: Just a reminder that this was 17 days ago. 3 week deadline for publication of Brexit impact studies is next Tuesday. https:…,,,Twitter for iPad,False,False,0,1079,
934572031332507648,polit2k,False,2062,2017-11-25 23:58:30,RT @guardiannews: Irish warn Theresa May: change course or risk Brexit chaos https://t.co/PtrUoVE3NW,,,Twitter for Mac,False,False,0,30,"Le Touquet and Paris, France"
934572023485026305,Celticommuter,False,65,2017-11-25 23:58:28,RT @NHoppo: @hendopolis It’ll all come out in the wash...Brexit essentially a Russian foreign policy priority. Leavers nodding along with i…,,,Twitter Lite,False,False,0,31,UK/Ireland/France 
934572020100206592,PERPETUAL_CASH,False,151,2017-11-25 23:58:27,Theresa May has handled Brexit about as well as it could be handled – she will cling on to power https://t.co/FknjjkZodo,,,Twitter Web Client,False,False,0,0,GREAT BRITAIN UNITED KINGDOM
934572020054052865,heidiEC5,False,5311,2017-11-25 23:58:27,RT @carole99897: WATCH: Peter Lilley says that the EU is a BLACKMAILER that deserves NOTHING https://t.co/UoaiiQV53N via @Your Brexit,,,Twitter for Android,False,False,0,103,No Lists Please. 
934572015054409728,jeckythump,False,1389,2017-11-25 23:58:26,"@FALLLFAN @UKLabour @Conservatives But that's what it looks like.

Obviously terrified of the apparent ignorance of… https://t.co/MVvqqljpCx",FALLLFAN,934569568839880704,Twitter for Android,False,False,0,0,Rochdale
934572013544443904,Oldbutthappy1,False,110,2017-11-25 23:58:26,"RT @boblister_poole: Theresa May 'could let ECJ keep role in UK after Brexit'
NO WAY MAY! What a weak PM we have! https://t.co/Yzyl7SmzwE",,,Twitter for Android,False,False,0,96,
934572012030308353,PERPETUAL_CASH,False,151,2017-11-25 23:58:25,Theresa May has handled Brexit about as well as it could be handled – she will cling on to power https://t.co/Od6QbOeIV2,,,Facebook,False,False,0,0,GREAT BRITAIN UNITED KINGDOM
934572011422126080,IamSWaGodKing,False,6964,2017-11-25 23:58:25,@StrongerStabler The way Brexit is going Remainers will be cheering on EU to screw them over just to spite Brexitee… https://t.co/5xCc21grbd,StrongerStabler,934420156880773120,Twitter Web Client,False,False,0,0,UK. London
934572010587525120,JulesWordsmith,False,1616,2017-11-25 23:58:25,Irish warn Theresa May: change course or risk Brexit chaos - the guardian https://t.co/LfHz44py3g,,,Twitter for iPad,False,False,1,0,Little England
934572001879932928,wileycoyote12,False,26,2017-11-25 23:58:23,‘I thought I’d put in a protest vote’: the people who regret voting leave https://t.co/neMJNDOskT,,,Twitter for Android,False,False,0,0,
934571993759969280,lesleyanneheap,False,145,2017-11-25 23:58:21,"RT @BrexitBin: Is the UK a broken society?
- Yes.
Did frustration cause many people to vote Brexit?
- Yes.
Will Brexit solve the problems?…",,,Twitter for iPad,False,False,0,709,
934571991931281408,VinaigretteGirl,False,436,2017-11-25 23:58:21,"RT @BrexitBin: Is the UK a broken society?
- Yes.
Did frustration cause many people to vote Brexit?
- Yes.
Will Brexit solve the problems?…",,,Twitter for iPhone,False,False,0,709,"Oxford, England"
934571988420612096,TomABacon,False,390,2017-11-25 23:58:20,Now this is a turn-up for the books. Even the Daily Mail is concerned about ongoing Russian influence on #Brexit. I… https://t.co/NxcPZHz98u,TomABacon,934551188644794368,Twitter Web Client,True,False,0,0,"North West, England"
934571979386048513,marioricciard18,False,1573,2017-11-25 23:58:18,RT @prospect_uk: Cameron’s top man on Europe explains how the former PM ended up destroying the UK’s place in the EU—and himself https://t.…,,,Twitter for iPhone,False,False,0,16,Brideshead
934571977544781824,AlbanThurston,False,1155,2017-11-25 23:58:17,"RT @StephenMangan: It’s started. Who’s to blame for the negative effects of Brexit? Those who voted against it, of course! #horseshit https…",,,Twitter for Android,False,False,0,2210,London
934571976160632832,cutter78,False,4099,2017-11-25 23:58:17,RT @fascinatorfun: See my earlier tweet with the next episode in Carol Cadwalladr’s Vote Leave story.  This puts it in a larger framework a…,,,Twitter for iPhone,False,False,0,3,warrington
934571962059362305,greyfergie77,False,226,2017-11-25 23:58:13,RT @Andrew_Adonis: The inside story of how David Cameron drove Britain to Brexit - Sir Ivan Rogers’ lecture in Oxford yday. MUST... https:/…,,,Twitter for iPhone,False,False,0,289,Cloud 9
934571955516211207,djmarkkavanagh,True,5303,2017-11-25 23:58:12,RT @newschambers: Ireland front page news in the UK on Brexit again. https://t.co/OMVbv4mrmg,,,Twitter for iPhone,False,False,0,7,Dublin
934571954908090368,Cromwell606,False,1854,2017-11-25 23:58:12,Ahhh....if only Brexit wasn't so expensive.... https://t.co/Spc4ShYM6u,,,Twitter Web Client,True,False,1,0,Wherever I lay my hat 
934571953838526465,shaque9000,False,136,2017-11-25 23:58:11,RT @TheNewEuropean: Russia not only interfered directly in the election of Donald Trump. But also in our referendum. @LiamByrneMP explains…,,,Twitter for Android,False,False,0,541,
934571951548493825,butterflytongue,False,404,2017-11-25 23:58:11,RT @jk_rowling: From @nytimes | Where Brexit Hurts: The Nurses and Doctors Leaving London https://t.co/cN5O30QRxO,,,Twitter for Android,False,False,0,1318,Hitchin
934571948516020225,cerebralsymphoy,False,1987,2017-11-25 23:58:10,"RT @LeagueACS: Animal abusers could be jailed for five years says Government, as it vows sentience WILL be recognised and protections stren…",,,Twitter Web Client,False,False,0,198,
934571940097949701,Lordhillwood,False,6908,2017-11-25 23:58:08,"@RickybArsenal @OBR_UK And all hoping to reel it in because of brexit as the collapse wont hurt them, just the odd 65mn Brits",RickybArsenal,934570439711641600,Twitter for iPhone,False,False,0,0,Somewhere
934571937048793088,upsadaisy3,False,1200,2017-11-25 23:58:07,"RT @ThatTimWalker: If I were Corbyn, I’d distance myself as much as possible from Brexit. The suction when it goes down will pull a lot of…",,,Twitter for Android,False,False,0,452,
934571936901947392,Dorothy_Aidulis,False,1367,2017-11-25 23:58:07,"RT @Dr_PhilippaW: Poverty is the biggest driver of ill health, both mental &amp; physical, and biggest driver of poverty is Tory Austerity! Bre…",,,Twitter for iPhone,True,False,0,161,
934571936876818432,chrisk_hw,False,586,2017-11-25 23:58:07,"RT @Simon_Nixon: Alarming that UK cabinet still hasn't grasped that Brexit bill is price of orderly exit, not payment for FTA. https://t.co…",,,Twitter for iPad,False,False,0,486,United Kingdom
934571936713199621,heidiEC5,False,5311,2017-11-25 23:58:07,"RT @astro_trader: #EU CRACKS: 8 favourites to Leave EU

8: Denmark 16/1 to exit
7: Czech Republic 16/1 to exit
6: Ireland 12/1 to exit
5: H…",,,Twitter for Android,False,False,0,105,No Lists Please. 
934571933177442304,MeallyHen,False,173,2017-11-25 23:58:07,"RT @Scientists4EU: Johnson &amp; Johnson pulls plan for UK research centre... citing political &amp; economic weakness caused by Brexit, concerns o…",,,Twitter for Android,False,False,0,2493,
934571926005207042,ThePaperSolent,False,103,2017-11-25 23:58:05,"RT @PeteNorth303: Leaving the single market just isn't a good idea. But don't forget this is a Tory governance decision, not a preordained…",,,Twitter for iPhone,True,False,0,74,"Europe
"
934571910574329857,TE_Jennings1,False,85,2017-11-25 23:58:01,RT @david_colquhoun: But it is very well known that Russia backed brexit. Just part of their attempts to promote far-right authoritarianism…,,,Twitter for Android,True,False,0,1,Toronto
934571909282521088,1994timothy,False,3092,2017-11-25 23:58:01,RT @ProfBrianCox: Brexit policy now being driven by a small number of special interest groups (I include the DUP) and around 30 or 40 fanat…,,,Twitter for Android,True,False,0,3412,The World
934571907583827968,andree_frieze,False,2997,2017-11-25 23:58:00,RT @Otto_English: This is disturbing  https://t.co/XKBpLIw5qP,,,Twitter for Android,False,False,0,92,"Ham, Richmond & Kingston"
934571906816233472,CAJ33137,False,46,2017-11-25 23:58:00,"RT @StephenMangan: It’s started. Who’s to blame for the negative effects of Brexit? Those who voted against it, of course! #horseshit https…",,,Twitter for Android,False,False,0,2210,
934571903947296769,janbirek,False,715,2017-11-25 23:58:00,RT @cliodiaspora: Irish warn Theresa May: change course or risk Brexit chaos https://t.co/5Fvh8IIiy0,,,Twitter Web Client,False,False,0,16,
934571903385309184,ShedofTrash,False,56,2017-11-25 23:57:59,RT @V_of_Europe: EU to cross 'red line' by imposing new rules on UK during transition https://t.co/CE65MLQdwS,,,Twitter for Android,False,False,0,100,Coon🙈Town
934571895575470081,C0mfortablyNum6,False,296,2017-11-25 23:57:58,RT @smilinglaura: I think we should tweet @DavidDavisMP EVERY DAY asking about the 58 Brexit impact studies to be released until he respond…,,,Twitter Web Client,True,False,0,247,UK
934571893264388097,McDowellBt,False,645,2017-11-25 23:57:57,"RT @peterpalmer901: @ChukaUmunna The tide is turning more slowly than we would hope, but it is turning. Brexit can and must be beaten. The…",,,Twitter for iPad,False,False,0,3,England
934571892358483968,patrickseurre,False,207,2017-11-25 23:57:57,"RT @SarahLudford: 'Nobody in London was happy about it, and it suddenly dawned on me that I’d voted against the interests of my city.. I’d…",,,Twitter for Android,False,False,0,35,
